                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                 0.1715,                0.34262,                0.01943,                0.40986,                0.45196,                0.33338,                0.25566,                0.33413,                 1.1528,                0.03289,             0.00033425,             0.00033425,             0.00033425
                     77,                0.19792,                0.33171,                0.02451,                0.47244,                0.40381,                0.30057,                0.22204,                0.31003,                 1.3462,                0.03116,             0.00032188,             0.00032188,             0.00032188
                     78,                0.18398,                0.30453,                0.02001,                0.48315,                0.44592,                0.31924,                0.24006,                0.32383,                 1.2625,                0.02973,              0.0003095,              0.0003095,              0.0003095
                     79,                0.20188,                0.29752,                0.02733,                0.52266,                0.45534,                0.35253,                0.27393,                0.31973,                 1.2022,                0.03015,             0.00029713,             0.00029713,             0.00029713
                     80,                0.19307,                0.29869,                0.02527,                0.58158,                0.43324,                0.34203,                0.26181,                0.33186,                 1.2322,                 0.0336,             0.00028475,             0.00028475,             0.00028475
                     81,                0.21622,                0.32227,                 0.0248,                0.49542,                0.49265,                0.32799,                0.25511,                  0.283,                 1.2962,                0.02922,             0.00027237,             0.00027237,             0.00027237
                     82,                0.18046,                0.29224,                0.02017,                0.44308,                0.43756,                0.29639,                0.22694,                0.31213,                 1.3654,                0.03155,                0.00026,                0.00026,                0.00026
                     83,                0.16634,                0.30084,                0.01959,                 0.4219,                0.46384,                0.32492,                 0.2542,                0.35033,                 1.3691,                 0.0384,             0.00024762,             0.00024762,             0.00024762
                     84,                0.17508,                0.31502,                 0.0223,                0.48336,                0.39895,                0.29458,                0.22843,                0.35063,                 1.4398,                0.03757,             0.00023525,             0.00023525,             0.00023525
                     85,                0.18138,                0.32314,                0.02242,                0.44812,                0.44394,                0.35465,                0.27752,                0.29626,                 1.2477,                 0.0302,             0.00022288,             0.00022288,             0.00022288
                     86,                0.16776,                0.29122,                0.02045,                0.45466,                0.52561,                0.36567,                0.28651,                0.28625,                 1.2397,                0.02882,              0.0002105,              0.0002105,              0.0002105
                     87,                0.16639,                0.30264,                   0.02,                0.44663,                0.44892,                0.36353,                0.28136,                0.34764,                 1.1739,                0.03426,             0.00019813,             0.00019813,             0.00019813
                     88,                 0.1938,                0.29752,                0.02323,                0.47988,                0.47213,                0.34445,                0.26848,                0.36098,                 1.1952,                0.03666,             0.00018575,             0.00018575,             0.00018575
                     89,                0.17663,                0.28309,                0.02055,                0.49446,                0.48829,                0.34925,                0.26615,                0.33238,                 1.2818,                0.03394,             0.00017338,             0.00017338,             0.00017338
                     90,                0.16573,                 0.2937,                0.02143,                0.46337,                0.43492,                0.37218,                0.28742,                0.35366,                 1.2666,                0.03243,               0.000161,               0.000161,               0.000161
                     91,                0.14036,                0.23963,                0.01611,                 0.4807,                 0.4244,                0.34314,                0.26789,                0.32724,                   1.26,                0.02984,             0.00014862,             0.00014862,             0.00014862
                     92,                0.13624,                0.24161,                0.01536,                0.47296,                0.49063,                0.34952,                0.26939,                0.32497,                 1.2231,                  0.029,             0.00013625,             0.00013625,             0.00013625
                     93,                0.13587,                0.22887,                0.01465,                0.45595,                0.46706,                0.36625,                0.27937,                0.34756,                 1.2457,                 0.0362,             0.00012387,             0.00012387,             0.00012387
                     94,                0.13166,                0.22911,                0.01438,                0.46728,                0.47299,                0.39112,                0.30379,                0.33004,                 1.2332,                0.02975,              0.0001115,              0.0001115,              0.0001115
                     95,                0.13015,                0.22144,                0.01441,                0.52448,                0.39852,                0.37837,                0.28805,                0.38647,                 1.2061,                0.03734,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     96,                 0.1296,                0.22013,                0.01414,                0.49641,                0.43459,                0.38412,                0.28883,                0.38938,                 1.2148,                0.04109,              8.675e-05,              8.675e-05,              8.675e-05
                     97,                0.12297,                0.21405,                0.01287,                0.50097,                 0.4536,                0.37995,                0.29191,                0.39927,                 1.2515,                0.04396,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     98,                  0.119,                0.20875,                0.01202,                 0.4886,                0.45464,                0.35307,                0.27177,                0.39813,                 1.2778,                  0.044,                6.2e-05,                6.2e-05,                6.2e-05
                     99,                0.11582,                0.20278,                0.01219,                0.48591,                0.46427,                 0.3932,                0.29616,                0.39674,                 1.2352,                0.04197,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    100,                0.11529,                0.20378,                0.01131,                0.47256,                0.46578,                0.37499,                0.28962,                0.39899,                 1.2428,                 0.0416,              3.725e-05,              3.725e-05,              3.725e-05
